"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"62","이용업","05_19_01_P","5530000","5770000-203-2019-00003","2019-05-15","","01","영업/정상","01","영업","","","","","","72.00","","경기도 화성시 동탄구 반송동  106-1 동탄파라곤II","경기도 화성시 동탄구 메타폴리스로 54, 2층 209호 (반송동, 동탄파라곤II)","","더킹바버샵","2019-05-15 11:55:58","I","2026-02-04 01:35:23","일반이용업","206425.845143288","411085.292886874","일반이용업","0","0","2","2","0","0","3","","","","","0","0","0","N",
"63","이용업","05_19_01_P","5530000","5740000-203-2021-00001","2021-02-19","","01","영업/정상","01","영업","","","","","","9.90","","경기도 화성시 만세구 남양읍 송림리 685-1 송림동불가마","경기도 화성시 만세구 남양읍 남양서로 65, 송림동불가마 1층 일부","","송진불한증사우나이용실","2021-02-19 15:50:33","I","2026-02-04 01:35:23","일반이용업","183473.43387452","412956.338412721","일반이용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"64","이용업","05_19_01_P","5530000","5770000-203-2021-00011","2021-08-23","","01","영업/정상","01","영업","","","","","","53.04","","경기도 화성시 동탄구 산척동  727-8 202호","경기도 화성시 동탄구 동탄대로6길 27, 파케이드 스텔라 2층 202호 (산척동)","","장미바버샵","2021-08-23 13:55:56","I","2026-02-04 01:35:23","일반이용업","209665.036862194","407438.670461423","일반이용업","0","0","2","0","0","0","1","","","","","0","0","0","N",
"65","이용업","05_19_01_P","5530000","5770000-203-2021-00010","2021-07-08","","01","영업/정상","01","영업","","","","","","79.00","","경기도 화성시 동탄구 오산동  967-157 동탄역롯데캐슬 일부호","경기도 화성시 동탄구 동탄역로 160, 동탄역롯데캐슬 4층 일부호 (오산동)","","오클리먼33바버샵 동탄점","2021-07-08 12:07:58","I","2026-02-04 01:35:23","일반이용업","208569.642431686","410949.263462028","일반이용업","0","0","4","4","0","0","6","","","","","0","4","0","N",
"66","이용업","05_19_01_P","5530000","5770000-203-2021-00005","2021-05-24","","01","영업/정상","01","영업","","","","","","45.05","","경기도 화성시 동탄구 송동  712-7 1층 일부호(좌측)","경기도 화성시 동탄구 동탄순환대로3길 27-29, 1층 일부호 (송동)","","이고바버샵(EGO BARERSHOP)","2021-05-24 11:33:53","I","2026-02-04 01:35:23","일반이용업","208425.205","407106.188252859","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"67","이용업","05_19_01_P","5530000","5770000-203-2021-00006","2021-05-25","","01","영업/정상","01","영업","","","","","","37.35","","경기도 화성시 동탄구 목동  233 동탄2신도시 호반베르디움 22단지 지1층 2214동 B108호","경기도 화성시 동탄구 동탄순환대로20길 104, 2214동 지1층 B108호 (목동, 동탄2신도시 호반베르디움 22단지)","","나이스가이 동탄목동점","2021-05-25 10:36:02","I","2026-02-04 01:35:23","일반이용업","210949.760126375","409230.701532372","일반이용업","0","0","0","0","1","1","3","","","","","0","0","0","N",
"68","이용업","05_19_01_P","5530000","5760000-203-2020-00011","2020-05-15","","03","폐업","02","폐업","2021-10-12","","","","","24.46","","경기도 화성시 병점구 병점동  485 한신아파트 상가A동 205-1호","경기도 화성시 병점구 병점1로 66-11, 한신아파트 상가A동 205-1호 (병점동)","","영이용원","2021-10-12 10:57:41","I","2026-02-04 01:35:23","일반이용업","203751.845869047","411231.556191499","일반이용업","1","0","0","0","0","0","2","","","","임대","1","0","0","N",
"69","이용업","05_19_01_P","5530000","5760000-203-2003-00031","2003-05-02","","03","폐업","02","폐업","2004-11-18","","","","031 2230905","16.50","","경기도 화성시 병점구 진안동  530","","","원풀이발관","2004-06-28 00:00:00","I","2026-02-04 01:35:23","일반이용업","202965.241152607","411737.308620546","일반이용업","3","1","0","1","0","0","9","","","","임대","0","0","0","N",
"70","이용업","05_19_01_P","5530000","5740000-203-2004-00001","2004-03-17","","01","영업/정상","01","영업","","","","","031 3580818","30.66","","경기도 화성시 만세구 우정읍 조암리 327-10 1층 일부","경기도 화성시 만세구 우정읍 3.1만세로 1 (1층 일부)","","그래도이발관","2017-09-21 13:42:18","I","2026-02-04 01:35:23","일반이용업","183430.954812674","397733.748549667","일반이용업","4","1","1","1","0","0","3","","","","임대","0","0","0","N",
"71","이용업","05_19_01_P","5530000","5760000-203-2004-00003","2003-05-02","","03","폐업","02","폐업","2004-07-09","","","","031 2060668","165.00","","경기도 화성시 병점구 반월동  344-3","","","금세기이발관","2004-06-28 00:00:00","I","2026-02-04 01:35:23","일반이용업","205658.335026444","414179.639939815","일반이용업","5","1","0","0","0","0","10","","","","임대","0","0","0","N",
"72","이용업","05_19_01_P","5530000","5760000-203-2003-00034","2003-05-02","","03","폐업","02","폐업","2006-06-05","","","","031 2377876","16.50","","경기도 화성시 병점구 진안동  877-5","","","하얀 이발관","2004-06-23 00:00:00","I","2026-02-04 01:35:23","일반이용업","203569.644003585","412386.004665548","일반이용업","6","1","0","0","0","0","11","","","","임대","0","0","0","N",
"73","이용업","05_19_01_P","5530000","5740000-203-2004-00006","2004-05-27","","03","폐업","02","폐업","2010-01-29","","","","003103568446","49.00","","경기도 화성시 만세구 남양읍 남양리 1164-3","","","우리이발관","2004-05-27 00:00:00","I","2026-02-04 01:35:23","일반이용업","183644.330962014","411938.036750008","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"74","이용업","05_19_01_P","5530000","5740000-203-2003-00035","2003-10-20","","03","폐업","02","폐업","2024-11-04","","","","031 3598311","","","경기도 화성시 만세구 향남읍 평리 35-1","경기도 화성시 만세구 향남읍 삼천병마로 231","","바우이발관","2024-11-04 17:32:02","I","2026-02-04 01:35:23","일반이용업","191997.266697684","403547.676172742","일반이용업","0","0","0","0","0","0","4","","","","임대","0","0","0","N",
"75","이용업","05_19_01_P","5530000","5740000-203-2003-00028","2003-05-19","","03","폐업","02","폐업","2022-04-18","","","","0031 3573418","19.00","","경기도 화성시 만세구 서신면 매화리 378","경기도 화성시 만세구 서신면 매화2길 15","","남양이발관","2022-04-20 09:46:49","I","2026-02-04 01:35:23","일반이용업","173558.447240983","407461.137164701","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"76","이용업","05_19_01_P","5530000","5740000-203-2003-00029","2003-05-19","","03","폐업","02","폐업","2005-08-19","","","","003103555387","13.00","","경기도 화성시 만세구 서신면 송교리 377-17","","","와이키키이발관","2006-08-07 00:00:00","I","2026-02-04 01:35:23","일반이용업","169501.473446422","408064.907916773","일반이용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"77","이용업","05_19_01_P","5530000","5760000-203-2003-00030","2003-10-20","","03","폐업","02","폐업","2005-09-01","","","","031 2028006","52.80","","경기도 화성시 병점구 반월동  869 현대프라자117호","","","현대이발소","2004-06-28 00:00:00","I","2026-02-04 01:35:23","일반이용업","205426.413013658","414794.002351414","일반이용업","0","0","1","1","0","0","6","","","","임대","0","0","0","N",
"78","이용업","05_19_01_P","5530000","5750000-203-2003-00050","2003-05-19","","03","폐업","02","폐업","2022-08-31","","","","","26.00","","경기도 화성시 효행구 봉담읍 동화리 91-1","경기도 화성시 효행구 봉담읍 효행로 244","","신우이발관","2022-08-31 16:59:32","I","2026-02-04 01:35:23","일반이용업","197407.978239833","413790.549698455","일반이용업","2","0","2","2","0","0","2","","","","임대","0","0","0","N",
"79","이용업","05_19_01_P","5530000","5750000-203-2003-00051","2003-07-16","","03","폐업","02","폐업","2008-12-31","","","","","148.00","","경기도 화성시 효행구 봉담읍 상리 31-3 우정프라자 2층","","","쌈지 이발관","2005-07-06 00:00:00","I","2026-02-04 01:35:23","일반이용업","195322.211511568","413117.413330064","일반이용업","6","0","2","2","0","0","8","","","","임대","0","0","0","N",
"80","이용업","05_19_01_P","5530000","5760000-203-2004-00009","2004-08-16","","01","영업/정상","01","영업","","","","","","36.54","","경기도 화성시 병점구 진안동  525-47 1층","경기도 화성시 병점구 떡전골로 112-20, 1층 (진안동)","","역전이용원","2019-02-26 14:21:56","I","2026-02-04 01:35:23","일반이용업","202948.922465872","411865.308273395","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"81","이용업","05_19_01_P","5530000","5770000-203-2013-00003","2013-04-30","","03","폐업","02","폐업","2015-06-18","","","","031 613 4587","32.85","","경기도 화성시 동탄구 반송동  132 (동탄솔빛마을 경남아너스빌 상가동 203호)","경기도 화성시 동탄구 동탄반석로 94 (반송동, 동탄솔빛마을 경남아너스빌 상가동 203호)","","오땡큐동탄1호점","2013-06-27 11:40:35","I","2026-02-04 01:35:23","일반이용업","206427.389349327","410717.564147173","일반이용업","0","0","2","2","0","0","2","","","","임대","0","0","0","N",
"82","이용업","05_19_01_P","5530000","5740000-203-2020-00002","2020-04-06","","03","폐업","02","폐업","2020-11-16","","","","","13.20","","경기도 화성시 만세구 향남읍 하길리 1466-3","경기도 화성시 만세구 향남읍 상신하길로328번길 20, 스카이프라자2 10층 일부","","스카이이용원","2020-11-16 14:41:54","I","2026-02-04 01:35:23","일반이용업","192190.585454696","401648.714565483","일반이용업","0","0","10","10","0","0","2","","","","","0","0","0","N",
"83","이용업","05_19_01_P","5530000","5770000-203-2020-00003","2020-04-07","","03","폐업","02","폐업","2021-11-22","","","","","16.50","","경기도 화성시 동탄구 반송동  107-2 워터밸리","경기도 화성시 동탄구 동탄중심상가1길 8, 워터밸리 7층 일부호 (반송동)","","워터밸리파크 이용실","2021-11-22 10:43:32","I","2026-02-04 01:35:23","일반이용업","206320.850464476","410914.936306015","일반이용업","0","0","7","7","0","0","2","","","","","0","1","0","N",
"84","이용업","05_19_01_P","5530000","5770000-203-2020-00004","2020-04-09","","03","폐업","02","폐업","2021-06-18","","","","","30.00","","경기도 화성시 동탄구 반송동  128-24 1층 일부호","경기도 화성시 동탄구 노작로3길 28, 1층 일부호 (반송동)","","레드폴바버샵 동탄점","2021-06-18 10:11:40","I","2026-02-04 01:35:23","일반이용업","206893.077353909","410470.213490356","일반이용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"85","이용업","05_19_01_P","5530000","5750000-203-2020-00005","2020-06-26","","03","폐업","02","폐업","2025-05-22","","","","","27.02","","경기도 화성시 효행구 봉담읍 상리 31-3 우정프라자","경기도 화성시 효행구 봉담읍 삼천병마로 1271, 우정프라자 B109,110호","","우정이용원","2025-05-22 11:09:57","I","2026-02-04 01:35:23","일반이용업","195322.211511568","413117.413330064","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"86","이용업","05_19_01_P","5530000","5750000-203-2020-00006","2020-07-20","","03","폐업","02","폐업","2023-03-29","","","","031 293 1835","42.75","","경기도 화성시 효행구 기안동  328-1 2층202호","경기도 화성시 효행구 효행로 229-9, 2층 202호 (기안동)","","태후사랑다모헤어","2023-03-29 14:16:15","I","2026-02-04 01:35:23","일반이용업","197523.050721593","413977.407632817","일반이용업","0","0","2","2","0","0","4","","","","","0","0","0","N",
"87","이용업","05_19_01_P","5530000","5760000-203-2003-00046","2003-04-30","","03","폐업","02","폐업","2009-08-27","","","","031 2343794","33.00","","경기도 화성시 병점구 진안동  526-18","","","쎄븐이발관","2008-10-14 15:39:09","I","2026-02-04 01:35:23","일반이용업","203203.894974006","411946.093175645","일반이용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"88","이용업","05_19_01_P","5530000","5760000-203-2005-00001","2005-01-31","","03","폐업","02","폐업","2016-12-23","","","","031 2123366","13.20","","경기도 화성시 병점구 진안동  914-1","경기도 화성시 병점구 효행로 1051 (진안동)","","아센이용원","2009-07-01 11:33:04","I","2026-02-04 01:35:23","일반이용업","203653.839340323","412527.345815506","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"89","이용업","05_19_01_P","5530000","5760000-203-2003-00047","2003-05-13","","03","폐업","02","폐업","2018-04-11","","","","031 2367270","33.00","","경기도 화성시 병점구 송산동  110-1","경기도 화성시 병점구 효행로853번길 12-18 (송산동)","","동네이발관","2018-04-11 11:17:17","I","2026-02-04 01:35:23","일반이용업","201661.924610619","411830.214849014","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"90","이용업","05_19_01_P","5530000","5740000-203-2003-00048","2003-10-13","","03","폐업","02","폐업","2009-02-27","","","","031 3544660","10.00","","경기도 화성시 만세구 팔탄면 덕우리 223-1","","","파인힐온천이발관","2009-02-27 09:29:47","I","2026-02-04 01:35:23","일반이용업","187603.456327971","403061.14852065","일반이용업","1","1","0","0","0","1","2","","","","임대","0","0","0","N",
"91","이용업","05_19_01_P","5530000","5740000-203-2004-00025","2004-04-23","","03","폐업","02","폐업","2004-12-06","","","","031 3536100","13.00","","경기도 화성시 만세구 팔탄면 덕천리 121-1","","","세화대중탕이발관","2005-03-21 00:00:00","I","2026-02-04 01:35:23","일반이용업","188607.377738126","404987.370722605","일반이용업","1","0","0","1","0","0","2","","","","임대","0","0","0","N",
