"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"61","미용업","05_18_01_P","3150000","3150000-215-2026-00003","2026-02-02","","01","영업/정상","01","영업","","","","","050266824573","66.79","157-864","서울특별시 강서구 염창동 282-7","서울특별시 강서구 공항대로81길 15, 3층 301호 (염창동)","07558","네일드쏘(NAIL DE SSO)","2026-02-02 15:07:13","I","2026-02-04 00:20:02","네일아트업","189007.820367105","449519.597437319","네일미용업","0","0","0","0","0","0","6","","","","","0","0","0","N",
"62","미용업","05_18_01_P","3150000","3150000-216-2026-00001","2026-02-02","","01","영업/정상","01","영업","","","","","","71.54","157-210","서울특별시 강서구 마곡동 798-2 류마타워","서울특별시 강서구 공항대로 164, 류마타워 2층 207호 (마곡동)","07807","스페이스뷰티 마곡역점","2026-02-02 17:46:31","I","2026-02-04 00:20:02","일반미용업","184514.388814902","450797.722244176","일반미용업, 피부미용업","2","0","0","0","0","0","2","","","","","0","0","2","N",
"63","미용업","05_18_01_P","3220000","3220000-211-2026-00007","2026-02-02","","01","영업/정상","01","영업","","","","","","181.89","135-896","서울특별시 강남구 신사동 644-7","서울특별시 강남구 언주로168길 19, 지상2층 (신사동)","06017","허뮤즈 청담","2026-02-02 16:48:35","I","2026-02-04 00:20:02","일반미용업","203043.535532243","447126.822334021","일반미용업","0","0","2","2","0","0","5","","","","","0","0","0","N",
"64","미용업","05_18_01_P","3220000","3220000-212-2026-00008","2026-02-02","","01","영업/정상","01","영업","","","","","","93.77","135-939","서울특별시 강남구 개포동 12-4 석탑프라자, 개포3동주민센터","서울특별시 강남구 개포로 615, 석탑프라자, 개포3동주민센터 6층 608호 (개포동)","06335","약손명가 에스테틱(개포점)","2026-02-02 13:20:15","I","2026-02-04 00:20:02","피부미용업","206618.425209149","443390.560639694","피부미용업","0","0","6","6","0","0","0","","","","","0","0","8","N",
"65","미용업","05_18_01_P","3220000","3220000-212-2026-00009","2026-02-02","","01","영업/정상","01","영업","","","","","","216.36","135-842","서울특별시 강남구 대치동 986-7","서울특별시 강남구 도곡로 529, 6층 (대치동)","06190","오에라 라메종","2026-02-02 16:12:37","I","2026-02-04 00:20:02","피부미용업","205608.165","444235.16","피부미용업","0","0","0","0","0","0","0","","","","","0","0","4","N",
"66","미용업","05_18_01_P","3220000","3220000-213-2025-00018","2025-08-27","","01","영업/정상","01","영업","","","","","","69.00","135-889","서울특별시 강남구 신사동 533-9","서울특별시 강남구 가로수길 57-6, 401호 (신사동)","06028","효이르 헤드스파","2026-02-02 16:50:50","I","2026-02-04 00:20:02","일반미용업","201898.91155849","446628.752844866","종합미용업","0","0","1","1","0","0","1","","","","","0","0","3","N",
"67","미용업","05_18_01_P","3060000","3060000-212-2026-00004","2026-02-02","","01","영업/정상","01","영업","","","","","","25.99","131-858","서울특별시 중랑구 상봉동 91-4 상봉역 유보라 퍼스트리브&포스퀘어","서울특별시 중랑구 망우로 322, 2층 213호 (상봉동, 상봉역 유보라 퍼스트리브&포스퀘어)","02149","누에브 왁싱","2026-02-02 11:52:51","I","2026-02-04 00:20:02","피부미용업","207734.217753337","454934.006784906","피부미용업","0","0","0","0","0","0","2","","","","","0","0","1","N",
"68","미용업","05_18_01_P","3060000","3060000-213-2026-00004","2026-02-02","","01","영업/정상","01","영업","","","","","","25.00","131-828","서울특별시 중랑구 면목동 618-8","서울특별시 중랑구 면목로40길 11, 동측호 (면목동)","02249","그녀의 피부샵","2026-02-02 17:08:26","I","2026-02-04 00:20:02","피부미용업","207707.29292027","452988.887831842","종합미용업","0","0","0","0","0","0","2","","","","","0","0","2","N",
"69","미용업","05_18_01_P","3060000","3060000-215-2026-00002","2026-02-02","","01","영업/정상","01","영업","","","","","02491 9819","40.45","131-859","서울특별시 중랑구 상봉동 103-8 마제스티","서울특별시 중랑구 봉우재로33길 55, 301호 (상봉동, 마제스티)","02154","네일 아로","2026-02-02 13:53:50","I","2026-02-04 00:20:02","네일아트업","207745.634225407","454735.51561346","네일미용업","0","0","0","0","0","0","6","","","","","0","0","1","N",
"70","미용업","05_18_01_P","4010000","4010000-211-2026-00006","2026-02-02","","01","영업/정상","01","영업","","","","","","34.72","429-300","경기도 시흥시 조남동 707-1 이지움 더테라스","경기도 시흥시 목감둘레로 253-24, 이지움 더테라스 213호 (조남동)","14986","온에스테틱(OWN에스테틱)","2026-02-02 11:26:47","I","2026-02-04 00:20:02","일반미용업","187571.603834676","430994.498092742","일반미용업","0","0","0","0","0","0","2","","","","","0","0","2","N",
"71","미용업","05_18_01_P","3340000","3340000-222-2026-00001","2026-02-02","","01","영업/정상","01","영업","","","","","","57.36","604-829","부산광역시 사하구 당리동 34-5 한성금오빌라","부산광역시 사하구 제석로 101, 1층 101호 (당리동, 한성금오빌라)","49316","해온네일","2026-02-02 11:08:35","I","2026-02-04 00:20:02","네일아트업","380246.683375165","180623.351574307","네일미용업, 화장ㆍ분장 미용업","0","0","1","1","0","0","3","","","","","0","0","1","N",
"72","미용업","05_18_01_P","3150000","3150000-211-2026-00006","2026-02-02","","01","영업/정상","01","영업","","","","","","132.80","157-210","서울특별시 강서구 마곡동 799-6","서울특별시 강서구 마곡중앙2로 5, 2층 204, 205호 (마곡동)","07631","26도헤어 마곡역점","2026-02-02 09:43:54","I","2026-02-04 00:20:02","일반미용업","184685.391570804","450700.800441252","일반미용업","2","0","0","0","0","0","10","","","","","0","0","0","N",
"73","미용업","05_18_01_P","3820000","3820000-211-2026-00006","2026-02-02","","01","영업/정상","01","영업","","","","","","31.35","480-822","경기도 의정부시 금오동 121-32 토크쇼","경기도 의정부시 상금로 27-2, 1층 (금오동)","11764","라라헤어","2026-02-02 15:27:34","I","2026-02-04 00:20:02","일반미용업","206494.742753223","472749.447632997","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"74","미용업","05_18_01_P","3820000","3820000-213-2026-00006","2026-02-02","","01","영업/정상","01","영업","","","","","","145.66","480-810","경기도 의정부시 의정부동 370-12","경기도 의정부시 평화로450번길 7, 2층 (의정부동)","11700","오비드 헤어살롱","2026-02-02 13:37:54","I","2026-02-04 00:20:02","일반미용업","204210.39488725","469964.659485805","종합미용업","0","0","0","0","0","0","9","","","","","0","0","0","N",
"75","미용업","05_18_01_P","3820000","3820000-215-2026-00005","2026-02-02","","01","영업/정상","01","영업","","","","","","32.47","480-823","경기도 의정부시 금오동 344-17 금오2차 신도브래뉴 업","경기도 의정부시 동일로 660, 상가B동 205호 (금오동, 금오2차 신도브래뉴 업)","11750","네일빛날","2026-02-02 09:42:10","I","2026-02-04 00:20:02","네일아트업","204828.740426128","471715.07225404","네일미용업","0","0","0","0","0","0","8","","","","","0","0","0","N",
"76","미용업","05_18_01_P","5710000","5730000-212-2026-00002","2026-02-02","","01","영업/정상","01","영업","","","","","","45.88","361-802","충청북도 청주시 흥덕구 가경동 1478-18","충청북도 청주시 흥덕구 풍년로120번길 15, 1층 일부호 (가경동)","28403","브루미아(BLOOMIA)","2026-02-02 16:25:31","I","2026-02-04 00:20:02","피부미용업","238909.447911163","347043.065882777","피부미용업","0","0","0","0","0","0","0","","","","","0","0","2","N",
"77","미용업","05_18_01_P","4090000","4090000-211-2026-00006","2026-02-02","","01","영업/정상","01","영업","","","","","","39.00","415-803","경기도 김포시 사우동 927 드림월드프라자","경기도 김포시 사우중로 48, 드림월드프라자 1층 107호 (사우동)","10110","바이연(by.youn)","2026-02-02 10:38:12","I","2026-02-04 00:20:02","일반미용업","175137.652364614","457454.688535325","일반미용업","0","0","0","0","0","0","3","","","","임대","0","0","0","N",
"78","미용업","05_18_01_P","3210000","3210000-213-2026-00004","2026-02-02","","01","영업/정상","01","영업","","","","","","59.13","137-907","서울특별시 서초구 잠원동 57-20","서울특별시 서초구 잠원로8길 25, 2층 216호 (잠원동)","06518","비컷","2026-02-02 17:05:23","I","2026-02-04 00:20:02","일반미용업","200958.810528572","445792.191399183","종합미용업","2","0","0","0","0","0","4","","","","","0","0","0","N",
"79","미용업","05_18_01_P","4090000","4090000-226-2026-00001","2026-02-02","","01","영업/정상","01","영업","","","","","","40.00","415-865","경기도 김포시 통진읍 마송리 543-2","경기도 김포시 통진읍 율마로384번길 48, 1층 상가1호","10032","옵스네일(OPS nail)","2026-02-02 15:52:26","I","2026-02-04 00:20:02","네일아트업","164855.283028105","464705.471971376","피부미용업, 네일미용업, 화장ㆍ분장 미용업","0","0","1","1","0","0","1","","","","임대","0","0","1","N",
"80","미용업","05_18_01_P","5590000","5590000-220-2026-00001","2026-02-02","","01","영업/정상","01","영업","","","","","","27.57","482-130","경기도 양주시 옥정동 1096 근린생활시설(313동하부) 지1층 22호","경기도 양주시 옥정동로2길 20, 근린생활시설(313동하부)동 지1층 22호 (옥정동, 제일풍경채 옥정)","11478","헤어(Hair)뷰티하다","2026-02-02 14:51:11","I","2026-02-04 00:20:02","일반미용업","208082.623577434","478854.488951423","일반미용업, 화장ㆍ분장 미용업","0","0","0","0","1","1","2","","","","임대","0","0","1","N",
"81","미용업","05_18_01_P","3020000","3020000-220-2026-00001","2026-02-02","","01","영업/정상","01","영업","","","","","02  790 8191","29.48","140-854","서울특별시 용산구 이촌동 302-52 LG프라자","서울특별시 용산구 이촌로 200, LG프라자 3층 307호 (이촌동)","04427","코랄리헤어","2026-02-02 15:32:03","I","2026-02-04 00:20:02","일반미용업","197221.439324261","446524.508385914","일반미용업, 화장ㆍ분장 미용업","0","0","3","0","0","0","8","","","","임대","0","0","0","N",
"82","미용업","05_18_01_P","3230000","3230000-211-2026-00004","2026-02-02","","01","영업/정상","01","영업","","","","","","49.00","138-821","서울특별시 송파구 마천동 307-41 금진빌딩","서울특별시 송파구 마천로 335, 금진빌딩 1층 102호 (마천동)","05759","섬세 헤어","2026-02-02 15:08:54","I","2026-02-04 00:20:02","일반미용업","213386.922585147","443507.74120467","일반미용업","0","0","1","0","0","0","3","","","","","0","0","0","N",
"83","미용업","05_18_01_P","3470000","3470000-211-2026-00006","2026-02-02","","01","영업/정상","01","영업","","","","","","0.00","704-904","대구광역시 달서구 감삼동 313-20","대구광역시 달서구 장기로36길 23, 1층 (감삼동)","42658","나경샵(#)","2026-02-02 13:36:48","I","2026-02-04 00:20:02","일반미용업","339179.306700092","261599.611559417","일반미용업","2","0","1","1","0","0","3","","","","","0","0","0","N",
"84","미용업","05_18_01_P","3470000","3470000-215-2026-00002","2026-02-02","","01","영업/정상","01","영업","","","","","","0.00","704-735","대구광역시 달서구 감삼동 521 우방드림시티아파트","대구광역시 달서구 와룡로 143, 우방드림시티아파트 상가제201동 1층 130호 (감삼동)","42689","나무네일","2026-02-02 13:25:04","I","2026-02-04 00:20:02","네일아트업","338560.694882634","261656.240623114","네일미용업","4","3","1","1","0","0","1","","","","","1","0","0","N",
"85","미용업","05_18_01_P","3190000","3190000-211-2026-00004","2026-02-02","","01","영업/정상","01","영업","","","","","","12.86","156-849","서울특별시 동작구 신대방동 395-67 롯데타워","서울특별시 동작구 보라매로5길 51, B116호 (신대방동, 롯데타워)","07071","88미용실","2026-02-02 16:33:35","I","2026-02-04 00:20:02","일반미용업","193140.052317678","443178.674686446","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"86","미용업","05_18_01_P","5710000","5720000-219-2026-00001","2026-02-02","","01","영업/정상","01","영업","","","","","","0.00","360-803","충청북도 청주시 상당구 금천동 204-30","충청북도 청주시 상당구 수영로259번길 60, 1층 일부호 (금천동)","28733","리페어스튜디오","2026-02-02 16:48:12","I","2026-02-04 00:20:02","메이크업업","244913.564936868","347376.120675053","화장ㆍ분장 미용업","2","0","1","1","0","0","0","","","","임대","1","0","1","N",
"87","미용업","05_18_01_P","4020000","4020000-211-2026-00004","2026-02-02","","03","폐업","02","폐업","2026-02-02","","","","","0.00","435-839","경기도 군포시 산본동 206-8","경기도 군포시 고산로 706, 1층 102호 (산본동)","15806","3.14 MAN's HAIR","2026-02-02 17:34:13","I","2026-02-04 00:20:02","일반미용업","194295.067471977","430033.114465588","일반미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"88","미용업","05_18_01_P","4020000","4020000-222-2026-00001","2026-02-02","","01","영업/정상","01","영업","","","","","","0.00","435-861","경기도 군포시 금정동 874-2 신산빌딩","경기도 군포시 번영로 508, 신산빌딩 212호 (금정동)","15862","모아스튜디오","2026-02-02 16:17:17","I","2026-02-04 00:20:02","메이크업업","194073.376117273","428431.401654253","네일미용업, 화장ㆍ분장 미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"89","미용업","05_18_01_P","5340000","5340000-211-2026-00001","2026-02-02","","01","영업/정상","01","영업","","","","","","22.00","664-942","경상남도 사천시 사남면 유천리 928 사천흥한에르가아파트","경상남도 사천시 사남면 유천길 281, 상가동 202호 (사천흥한에르가아파트)","52528","주니봄헤어","2026-02-02 12:01:41","I","2026-02-04 00:20:02","일반미용업","297280.450461669","175504.660949993","일반미용업","0","0","2","2","0","0","2","","","","","1","0","0","N",
